user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc
So_Ran_Dum,rt @abualechenu: why bola tinubu will never be president of nigeria!!! he underrates and denigrate his opponent as if he is 'god'!  imagine…,2022-11-26 16:50:00+00:00,0,,,,Everywhere,bola tinubu,False,unknown,tinubu_apc,rt @user why bola tinubu will never be president of nigeria!!! he underrates and denigrate his opponent as if he is 'god'!  imagine…
Bullionval1,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:49:59+00:00,0,,,,Earth,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
DeeOneAyekooto,rt @mynewsxtra: asari dokubo: atiku abubakar no match for bola tinubu https://t.co/a9js08xzsx,2022-11-26 16:49:59+00:00,0,,,,Abuja,bola tinubu,False,abuja,atiku_pdp,rt @user asari dokubo: atiku abubakar no match for bola tinubu http
SodipoAkeemAbio,"rt @bashirahmaad: the arrival of our presidential candidate, asiwaju bola tinubu at the teslim balogun stadium for his lagos presidential r…",2022-11-26 16:49:59+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user the arrival of our presidential candidate, asiwaju bola tinubu at the teslim balogun stadium for his lagos presidential r…"
mcfish10,rt @akinalabi: bola tinubu asiwaju… ekun omo asabi 🐅 https://t.co/bw8zgvye3j,2022-11-26 16:49:53+00:00,0,,,,lagos nigeria,bola tinubu,True,lagos,tinubu_apc,rt @user bola tinubu asiwaju… ekun omo asabi 🐅 http
Quazim11,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:49:52+00:00,0,,,,Everywhere 🌏,bola tinubu,False,unknown,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http"
adesanyamonsur5,rt @tinubumedias: the leadership of tinubu/shettima media support under the stewardship of comrade mahmud muhammad welcomes asiwaju bola ti…,2022-11-26 16:49:49+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user the leadership of tinubu/shettima media support under the stewardship of comrade mahmud muhammad welcomes asiwaju bola ti…
Exitednpoweryou,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:49:48+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
pauloostead,rt @silverpenydr: asiwaju bola ahmed tinubu has a lot of cognitive impairment. the fact that it's so evident and people still campaigning f…,2022-11-26 16:49:46+00:00,0,,,,Earth,bola tinubu,False,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu has a lot of cognitive impairment. the fact that it's so evident and people still campaigning f…
MilkyMunir,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:49:46+00:00,0,,,,"Ilorin, 🇳🇬 Nigeria...... ",bola tinubu,True,unknown,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http"
Desmola,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:49:39+00:00,0,,,,Universal ,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!
osyboxd,@mrlurvy i hope you are with your avc apc to vote for bola ahmed tinubu 😁😁,2022-11-26 16:49:38+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,@user i hope you are with your avc apc to vote for bola ahmed tinubu 😁😁
enekpen4real,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:49:34+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…"
ozotony,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:49:30+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
MyTotalGossips,"lagos stood still today for the presidential candidate of the apc, bola ahmed tinubu! https://t.co/0h70cymftw",2022-11-26 16:49:29+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"lagos stood still today for the presidential candidate of the apc, bola ahmed tinubu! http"
jredsaint,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:49:26+00:00,0,,,,"Lagos,Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
Josiahidam,"rt @edwardessien: you force people to close down their means of livelihood bcos you want to fill up a stadium in a show of arrogance

come…",2022-11-26 16:49:26+00:00,0,,,,locate me if you can😊,bola tinubu,False,unknown,,"rt @user you force people to close down their means of livelihood bcos you want to fill up a stadium in a show of arrogance

come…"
biffamna,"rt @jayjaymax8: another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…",2022-11-26 16:49:25+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…"
TimothyAGUJ1,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:49:24+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
IamLady_Luna,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:49:23+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
monica_mati,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:49:23+00:00,0,,,,"Calgary, Canada",bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
odudu007,"rt @akwaricharles: to even think omojuwa ran away from bad leadership for a masters in uk, also went ahead and married a canadian- nigerian…",2022-11-26 16:49:21+00:00,0,,,,"Abuja, Nigeria.",bola tinubu,True,abuja,,"rt @user to even think omojuwa ran away from bad leadership for a masters in uk, also went ahead and married a canadian- nigerian…"
RichChuks2,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:49:21+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…"
Charles_Mecon,rt @sports_doctor2: bola tinubu is not yet the president of nigeria and he’s forcing people to close their shops to go to teslim balogun st…,2022-11-26 16:49:20+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user bola tinubu is not yet the president of nigeria and he’s forcing people to close their shops to go to teslim balogun st…
OReckys_T,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:49:17+00:00,0,,,,port Harcourt,bola tinubu,False,rivers,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
bukaetie,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:49:07+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
EcoMilder,wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim balogun stadium in lagos state are so happy. so much joy on their faces. they are so excited to be here. awwwww 🥹#godforbidbathing https://t.co/13bl3iv8m8,2022-11-26 16:49:07+00:00,0,,,"Place(_api=<tweepy.api.API object at 0x10e48fbe0>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10e48fbe0>, type='Polygon', coordinates=[[[3.2131467, 6.4278856], [3.4640641, 6.4278856], [3.4640641, 6.5583389], [3.2131467, 6.5583389]]]), attributes={})",Nigeria,bola tinubu,True,unknown,tinubu_apc,wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim balogun stadium in lagos state are so happy. so much joy on their faces. they are so excited to be here. awwwww 🥹#godforbidbathing http
MUkwenu,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:49:07+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
Exitednpoweryou,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:49:03+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http"
taophic_o,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:49:02+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http"
emmydo180,"rt @muchtalksblog1: watch moment when a hired pastor with n2k, said let asiwaju bola ahmed tinubu be the “next god of nigeria” 🙆🏾‍♂️🙆🏾‍♂️…",2022-11-26 16:49:01+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user watch moment when a hired pastor with n2k, said let asiwaju bola ahmed tinubu be the “next god of nigeria” 🙆🏾‍♂️🙆🏾‍♂️…"
GbollayV,"rt @gbollayv: so it's everyday now..
asiwaju bola tinubu

""apv apc""",2022-11-26 16:49:01+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user so it's everyday now..
asiwaju bola tinubu

""apv apc"""
juderaymond55,rt @fullness_101: imagine having a government where you do not have to protest because the government listens to you and acts accordingly?…,2022-11-26 16:49:01+00:00,0,,,,Nigeria,bola tinubu,True,unknown,,rt @user imagine having a government where you do not have to protest because the government listens to you and acts accordingly?…
Chuxtapose20,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:49:00+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
OlalekanYakub1,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:48:59+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http"
NwamaraRaphael,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:48:58+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
Sen_Jhibola2023,rt @akinalabi: bola tinubu asiwaju… ekun omo asabi 🐅 https://t.co/bw8zgvye3j,2022-11-26 16:48:56+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user bola tinubu asiwaju… ekun omo asabi 🐅 http
Blaqatomcomedy,"rt @tinubuoclock: emi bola tinubu, ekun omo asabi 

only yoruba will understand that head shaking.tinubu wil defeat atiku and obi like kids…",2022-11-26 16:48:55+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,obi_labour,"rt @user emi bola tinubu, ekun omo asabi 

only yoruba will understand that head shaking.tinubu wil defeat atiku and obi like kids…"
Uizkiss2,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:48:53+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!
Ade_Nurayn,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:48:53+00:00,0,,,,West Africa - Nigeria.,bola tinubu,True,unknown,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http"
WERULEDWORLD,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:48:51+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
Uizkiss2,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:48:50+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
MsughKelvin,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:48:49+00:00,0,,,,"Benue, Nigeria",bola tinubu,True,benue,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
NgoziObinwa5,"rt @muchtalksblog1: watch moment when a hired pastor with n2k, said let asiwaju bola ahmed tinubu be the “next god of nigeria” 🙆🏾‍♂️🙆🏾‍♂️…",2022-11-26 16:48:47+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user watch moment when a hired pastor with n2k, said let asiwaju bola ahmed tinubu be the “next god of nigeria” 🙆🏾‍♂️🙆🏾‍♂️…"
JoshEnakarhire,"rt @g_makuachukwu3: for the love of asiwaju bola ahmed tinubu and sen kashim shettima, lagos we're here!
#bathomecoming https://t.co/jscwhh…",2022-11-26 16:48:47+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user for the love of asiwaju bola ahmed tinubu and sen kashim shettima, lagos we're here!
#bathomecoming http"
laweeskippo,"rt @jarmari01: this is what we call true love for the true son of the soil.

lagos is home and it will always be home. asiwaju bola ahmed t…",2022-11-26 16:48:46+00:00,0,,,,"Country Club Hills, IL",bola tinubu,False,unknown,tinubu_apc,"rt @user this is what we call true love for the true son of the soil.

lagos is home and it will always be home. asiwaju bola ahmed t…"
oduntutu,"rt @jayjaymax8: another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…",2022-11-26 16:48:45+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…"
Abkrsuleiman,"rt @nafeezi: markets were forced to shut down for bola tinubu's campaign

the totalitarian regime waiting to happen in the event of any mis…",2022-11-26 16:48:42+00:00,0,,,,Kaduna Nigeria ,bola tinubu,True,kaduna,tinubu_apc,"rt @user markets were forced to shut down for bola tinubu's campaign

the totalitarian regime waiting to happen in the event of any mis…"
iam_tonyparis,"rt @ikukuomac: bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",2022-11-26 16:48:40+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,tinubu_apc,"rt @user bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…"
okwudilieze15,"rt @afamdeluxo: if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",2022-11-26 16:48:39+00:00,0,,,,diaspora,bola tinubu,False,unknown,tinubu_apc,"rt @user if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…"
nikscletus212,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:48:39+00:00,0,,,,"St Paul, MN  ",bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
Exitednpoweryou,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:48:37+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…"
biffamna,"rt @jaypeegeneral: another banger: “go and take your apv apc and you must vote.” bola ahmed tinubu 

https://t.co/bymdy8jgev",2022-11-26 16:48:35+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user another banger: “go and take your apv apc and you must vote.” bola ahmed tinubu 

https://t.co/bymdy8jgev"
