user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc
phychem11,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:59:17+00:00,0,,,,"Ado Ekiti, Nigeria",bola tinubu,True,ekiti,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
SubzeroNft,"rt @orjiokosis: 2023 first lamba - message for yahoo yahoo boys from bola ahmed tinubu 😭

i no understand the language, do you? https://t.c…",2023-01-06 23:58:56+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user 2023 first lamba - message for yahoo yahoo boys from bola ahmed tinubu 😭

i no understand the language, do you? http"
Quayex,"rt @yeribabaa: nigeria youth are with asiwaju bola ahmed tinubu

#tinubumeetsyouths https://t.co/w2honyp9me",2023-01-06 23:58:46+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user nigeria youth are with asiwaju bola ahmed tinubu

#tinubumeetsyouths http"
donsmart_Ogamba,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:58:29+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
Quayex,"rt @oosha_omobadan: lol, people are unfollowing me because of my last tweet, well i do not care one bit, and secondly, i unapologetically s…",2023-01-06 23:58:27+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user lol, people are unfollowing me because of my last tweet, well i do not care one bit, and secondly, i unapologetically s…"
stevetom788,"rt @vanguardngrnews: “asiwaju bola ahmed tinubu, produced another comedy skit at the apc presidential rally in benin city on thursday when…",2023-01-06 23:58:02+00:00,0,,,,🇳🇬✈️🇺🇸,bola tinubu,False,unknown,tinubu_apc,"rt @user “asiwaju bola ahmed tinubu, produced another comedy skit at the apc presidential rally in benin city on thursday when…"
_KingZaza,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:57:54+00:00,0,,,,Somewhere,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
omosuyitosin,"rt @truthfully83: bola ahmed tinubu selfish ambition for 2023, is the main reason why he wanted @akinwunmiambode out of lagos government. ""…",2023-01-06 23:57:17+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu selfish ambition for 2023, is the main reason why he wanted @user out of lagos government. ""…"
PolitrackNg,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:57:12+00:00,0,,,,🇬🇧🇳🇬,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
drexofabuja,"rt @realolaudah: rufai oseni and reuben abati of arise tv put to bed bola tinubu's empty rantings in edo in this indepth analysis. 
please…",2023-01-06 23:56:16+00:00,0,,,,planet earth 🌎,bola tinubu,False,unknown,tinubu_apc,"rt @user rufai oseni and reuben abati of arise tv put to bed bola tinubu's empty rantings in edo in this indepth analysis. 
please…"
Idjjosiah,"@officialabat  stole ebuka's image .

nawa o for this fake man.

from #donaldduke to @ebuka 

what is real about bola ahmed tinubu the bat?

no class mates
no certificate
just stealing people's images

please vote wisely 🇳🇬 https://t.co/2a4x2qhqaz",2023-01-06 23:56:00+00:00,1,,,,IBAFIO Nation,bola tinubu,False,unknown,tinubu_apc,"@user  stole ebuka's image .

nawa o for this fake man.

from #donaldduke to @user 

what is real about bola ahmed tinubu the bat?

no class mates
no certificate
just stealing people's images

please vote wisely 🇳🇬 http"
SUNKANMIAKAMO,"bola tinubu is an individual that ought to be studied..
y'all know this, but your hypocritic mind won't allow you to look on the bright side.",2023-01-06 23:55:54+00:00,1,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"bola tinubu is an individual that ought to be studied..
y'all know this, but your hypocritic mind won't allow you to look on the bright side."
oduntutu,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:55:53+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
CRYPTOkiree,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:53:59+00:00,0,,,,"Tech, money",bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
JamesLekwauwa,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:53:58+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
bayoolukolade,"rt @apcprescc2022: in revised campaign time-table of the apc, president buhari shows further personal commitment to the campaign of asiwaju…",2023-01-06 23:53:58+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user in revised campaign time-table of the apc, president buhari shows further personal commitment to the campaign of asiwaju…"
iamdamified,"rt @oosha_omobadan: lol, people are unfollowing me because of my last tweet, well i do not care one bit, and secondly, i unapologetically s…",2023-01-06 23:53:50+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user lol, people are unfollowing me because of my last tweet, well i do not care one bit, and secondly, i unapologetically s…"
PaulOni18,"@ayodelekevin1 @officialabat peter obi has already won as president of the social media but my dear akotileta, our darling star asiwaju bola ahmed tinubu will be the president and commander-in-chief of the federal republic of nigeria before your very eyes &amp; i'll be back here to remind you. https://t.co/jaych5nm59",2023-01-06 23:53:49+00:00,1,,,,"Ogun, Nigeria",bola tinubu,True,ogun,obi_labour,"@user @user peter obi has already won as president of the social media but my dear akotileta, our darling star asiwaju bola ahmed tinubu will be the president and commander-in-chief of the federal republic of nigeria before your very eyes &amp; i'll be back here to remind you. http"
JideTairu,"rt @t_akinpade: bola ahmed tinubu is losing it, and he's running mad.
""whom the gods would destroy, they first make mad"" https://t.co/gxygp…",2023-01-06 23:53:40+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user bola ahmed tinubu is losing it, and he's running mad.
""whom the gods would destroy, they first make mad"" http"
Gloria_speaks,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:53:10+00:00,0,,,,Japan,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
dampagne,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:52:46+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
NobleOfohaorji,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:52:30+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
countrybouy1,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:51:19+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
favour_ozoude,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:51:17+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
gboyegadeniran,"rt @xygort: except something is wrong with us, bola ahmed tinubu should not be president. he is old, frail and disconnected from reality.…",2023-01-06 23:51:01+00:00,0,,,,Abuja,bola tinubu,False,abuja,tinubu_apc,"rt @user except something is wrong with us, bola ahmed tinubu should not be president. he is old, frail and disconnected from reality.…"
okechukwundubui,"rt @gbollybakare: the ""buga"" dance continues as asiwaju  bola tinubu  shows off his dancing skills in the youth townhall meeting  #tinubume…",2023-01-06 23:50:31+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user the ""buga"" dance continues as asiwaju  bola tinubu  shows off his dancing skills in the youth townhall meeting  #tinubume…"
Spunkypower1,"rt @dr_chazduke: the body is ebuka’s physique, but the face is the face of escobat.

identify amoda escobat can not steal does not exist.
f…",2023-01-06 23:49:37+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,,"rt @user the body is ebuka’s physique, but the face is the face of escobat.

identify amoda escobat can not steal does not exist.
f…"
biodun_alao,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:49:22+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…"
sollyy_p,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:49:16+00:00,0,,,,Unbothered,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
chi_neche_rem,rt @odogwu_ogidi: bola tinubu went to edo state for rally and called edo youths fraudsters. what an insult!,2023-01-06 23:49:13+00:00,0,,,,???,bola tinubu,False,unknown,tinubu_apc,rt @user bola tinubu went to edo state for rally and called edo youths fraudsters. what an insult!
Spunkypower1,rt @princeujay: everything about bola ahmed tinubu is fraud! either people around tinubu are fraudsters who keep stealing people’s identiti…,2023-01-06 23:48:52+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user everything about bola ahmed tinubu is fraud! either people around tinubu are fraudsters who keep stealing people’s identiti…
Phuard13,"rt @stfreakingkezy: asiwaju bola ahmed tinubu knows how to make people keep talking about him...

he knows this game like the back of his h…",2023-01-06 23:48:00+00:00,0,,,,vscode,bola tinubu,False,unknown,tinubu_apc,"rt @user asiwaju bola ahmed tinubu knows how to make people keep talking about him...

he knows this game like the back of his h…"
adoskol_w,"rt @stfreakingkezy: asiwaju bola ahmed tinubu knows how to make people keep talking about him...

he knows this game like the back of his h…",2023-01-06 23:47:36+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user asiwaju bola ahmed tinubu knows how to make people keep talking about him...

he knows this game like the back of his h…"
CeeKrix,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:46:56+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
ismaeeldobi,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:46:53+00:00,0,,,,"Kebbi, Nigeria",bola tinubu,True,kebbi,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…"
AniefunaO,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:46:51+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
Laankyy,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:46:48+00:00,0,,,,Grozny Grad,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
Austin4OBIdient,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:45:27+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
i_ojo14,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:45:00+00:00,0,,,,"Ibadan, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
IAduroja,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:44:47+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
Alexcassy,rt @mjbab: are your candidates proud of you @dayoisrael counterparts or you are there still wearing agbada and kept on snapping pictures li…,2023-01-06 23:44:38+00:00,0,,,,Nigeria,bola tinubu,True,unknown,,rt @user are your candidates proud of you @user counterparts or you are there still wearing agbada and kept on snapping pictures li…
BelleEffet,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:44:36+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
AloSenator,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:44:32+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
Stunnah452,rt @goldmynetv: another buga moment from bola tinubu https://t.co/t3ruee2yv2,2023-01-06 23:44:18+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user another buga moment from bola tinubu http
sylphyrosey,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:44:15+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
Jnrchinz,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:43:54+00:00,0,,,,"Owerri, Imo State",bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
mertromat,"rt @jarmari01: press release 

you’re key to nigeria’s progress, tinubu tells youths in abuja townhall meeting

…promises innovation hubs,…",2023-01-06 23:43:30+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user press release 

you’re key to nigeria’s progress, tinubu tells youths in abuja townhall meeting

…promises innovation hubs,…"
sylphyrosey,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:42:42+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
bsaleh02,rt @waspapping_: kabir gombe shamelessly told us that bola ahmed tinubu pays hajj for at least 300 people every year and that’s why we shou…,2023-01-06 23:42:07+00:00,0,,,,Republic of Korea,bola tinubu,False,unknown,tinubu_apc,rt @user kabir gombe shamelessly told us that bola ahmed tinubu pays hajj for at least 300 people every year and that’s why we shou…
PowerMatthew3,"rt @realolaudah: rufai oseni and reuben abati of arise tv put to bed bola tinubu's empty rantings in edo in this indepth analysis. 
please…",2023-01-06 23:41:05+00:00,0,,,,"Delta, Nigeria",bola tinubu,True,delta,tinubu_apc,"rt @user rufai oseni and reuben abati of arise tv put to bed bola tinubu's empty rantings in edo in this indepth analysis. 
please…"
AloSenator,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:40:08+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
IberedemObot3,"rt @dr_chazduke: they told tinubu that peter obi's secret is his message of hope, bola turned motivational speaker in edo🤣

#peterobi4presi…",2023-01-06 23:39:53+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,"rt @user they told tinubu that peter obi's secret is his message of hope, bola turned motivational speaker in edo🤣

#peterobi4presi…"
Spunkypower1,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:39:48+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
Dampics,"rt @segilolaa: asiwaju bola ahmed tinubu  @officialabat is a vibe. 🥰🤩🤣🤣🤣

i'm so proud of myself for choosing  you as my candidate. one of…",2023-01-06 23:39:44+00:00,0,,,,"Conventry, United Kingdom",bola tinubu,False,unknown,tinubu_apc,"rt @user asiwaju bola ahmed tinubu  @user is a vibe. 🥰🤩🤣🤣🤣

i'm so proud of myself for choosing  you as my candidate. one of…"
IsraelAwolowo,"rt @t_akinpade: bola ahmed tinubu is losing it, and he's running mad.
""whom the gods would destroy, they first make mad"" https://t.co/gxygp…",2023-01-06 23:39:38+00:00,0,,,,"Sunnyvale, CA",bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu is losing it, and he's running mad.
""whom the gods would destroy, they first make mad"" http"
Emalexanda,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:38:19+00:00,0,,,,"Lagos,Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
zubbytest,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:38:18+00:00,0,,,,abuja Nigeria,bola tinubu,True,abuja,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
kingboy_____,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:37:53+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
OjeifoPeter,"rt @jarmari01: press release 

tinubu mourns victims of kebbi boat accident

presidential candidate of the all progressives congress (apc)…",2023-01-06 23:37:43+00:00,0,,,,Nigeria ,bola tinubu,True,unknown,tinubu_apc,"rt @user press release 

tinubu mourns victims of kebbi boat accident

presidential candidate of the all progressives congress (apc)…"
coalverse,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:37:29+00:00,0,,,,ojukwu island,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
Bethelchibueze2,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:37:03+00:00,0,,,,"Ebonyi, Nigeria",bola tinubu,True,ebonyi,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
PNkwagu,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:36:42+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
IconRenegade,rt @green_rebel234: @aycomedian you for bring those questions today at the national youth townhall meeting with my candidate asiwaju bola a…,2023-01-06 23:36:38+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user @user you for bring those questions today at the national youth townhall meeting with my candidate asiwaju bola a…
obinali_henry,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:36:29+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
Jaru0,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:36:17+00:00,0,,,,Heaven,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
KingDONKom,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:36:11+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
Meteorologist00,"rt @qdpaper2: me and my running mate will not abuse each other like obasanjo and atiku 

~ asiwaju bola ahmed tinubu. 

i said this, this m…",2023-01-06 23:36:09+00:00,0,,,,Nigeria,bola tinubu,True,unknown,atiku_pdp,"rt @user me and my running mate will not abuse each other like obasanjo and atiku 

~ asiwaju bola ahmed tinubu. 

i said this, this m…"
clickonqubie,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:36:01+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
shehu_abdulrahm,rt @spee_01: fully recharged🔋 asiwaju bola tinubu shows off his dancing skills in front of nigerian youths🧑👩 who've been demanding for real…,2023-01-06 23:35:55+00:00,0,,,,Abuja,bola tinubu,False,abuja,tinubu_apc,rt @user fully recharged🔋 asiwaju bola tinubu shows off his dancing skills in front of nigerian youths🧑👩 who've been demanding for real…
afinity2,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:35:52+00:00,0,,,,Lagos,bola tinubu,False,lagos,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
abacha450,@aycomedian bola hammed tinubu,2023-01-06 23:35:44+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,@user bola hammed tinubu
tochialways,"rt @vanguardngrnews: “asiwaju bola ahmed tinubu, produced another comedy skit at the apc presidential rally in benin city on thursday when…",2023-01-06 23:35:40+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user “asiwaju bola ahmed tinubu, produced another comedy skit at the apc presidential rally in benin city on thursday when…"
emmagodstime,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:35:04+00:00,0,,,,United State of Wakanda😎💂,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
JackMic56700297,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:34:55+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
couture_fh,@mazigomez_ @officialabat amoda ogunlere aka bola tinubu  will never be nigeria president in jesus name,2023-01-06 23:34:48+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,@user @user amoda ogunlere aka bola tinubu  will never be nigeria president in jesus name
Jane08n,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:34:38+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
rubysugary,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:34:38+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
KaptainObiwan,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:34:34+00:00,0,,,,🇳🇬÷🇩🇪÷🇨🇦÷🇫🇷÷🇮🇪,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
sirchrisnenye,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:34:27+00:00,0,,,,NIGERIA AND ISLINGTON  LONDON,bola tinubu,True,london,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http"
okanisamuelchi,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:34:20+00:00,0,,,,island,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief"
Tundeafor,"rt @stfreakingkezy: 1. give me 2 reasons why asiwaju bola ahmed tinubu shouldn not president. 

2. give me 2 reasons why alhaji atiku abuba…",2023-01-06 23:34:16+00:00,0,,,,,bola tinubu,False,unknown,atiku_pdp,"rt @user 1. give me 2 reasons why asiwaju bola ahmed tinubu shouldn not president. 

2. give me 2 reasons why alhaji atiku abuba…"
JamesofBadagry,"rt @jamesofbadagry: we’re live at the asiwaju ahmed bola tinubu national youth townhall meeting 

#renewedhope23 https://t.co/yk99zod548",2023-01-06 23:33:35+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user we’re live at the asiwaju ahmed bola tinubu national youth townhall meeting 

#renewedhope23 http"
KOmoloja,"rt @harunabraimoh1: @ayooyalowo he keeps sending them long terms errands &amp; assignment about the game called ""tinubu"" by the time dey realiz…",2023-01-06 23:33:31+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user @user he keeps sending them long terms errands &amp; assignment about the game called ""tinubu"" by the time dey realiz…"
Geneverill,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:33:18+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…
