user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc
EmmySantinho,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:58:38+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Deen_______Yaro,"rt @chief__adam: “ i want to publicly thank your excellency, atiku abubakar, because without that journey and helping my destiny, i actuall…",2023-01-06 23:57:52+00:00,0,,,,Farakwai,Atiku abubakar,False,unknown,atiku_pdp,"rt @user “ i want to publicly thank your excellency, atiku abubakar, because without that journey and helping my destiny, i actuall…"
PeterChimaobi2,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:57:02+00:00,0,,,,"Limerick, Ireland",Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
jayson_eyeballs,"rt @triplenetmedia: *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",2023-01-06 23:56:51+00:00,0,,,,Hogwarts ,Atiku abubakar,False,unknown,atiku_pdp,"rt @user *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…"
PolitrackNg,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:55:03+00:00,0,,,,🇬🇧🇳🇬,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
oba_jaiye,"rt @ajenepeter: all the atikulated family u can dm me for sponsorship come one come all.

atiku abubakar the name that supercede north sout…",2023-01-06 23:53:54+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user all the atikulated family u can dm me for sponsorship come one come all.

atiku abubakar the name that supercede north sout…"
donsmart_Ogamba,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:52:37+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
countrybouy1,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:51:19+00:00,0,,,,"Abuja, Nigeria",Atiku abubakar,True,abuja,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
sire_gabriel,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:50:12+00:00,0,,,,"London, England",Atiku abubakar,False,london,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
iamAlfredevans7,"rt @tybabatunde: what we saw in oyo state yesterday is a vote of confidence on our incoming president,  atiku abubakar. the people made it…",2023-01-06 23:49:44+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user what we saw in oyo state yesterday is a vote of confidence on our incoming president,  atiku abubakar. the people made it…"
Deen_______Yaro,"rt @wachorz: atiku is coming...

if you don't like atiku abubakar for other reasons, just say so, but stop hiding behind competence and sui…",2023-01-06 23:48:36+00:00,0,,,,Farakwai,Atiku abubakar,False,unknown,atiku_pdp,"rt @user atiku is coming...

if you don't like atiku abubakar for other reasons, just say so, but stop hiding behind competence and sui…"
FikayomiAkinde1,"rt @triplenetmedia: *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",2023-01-06 23:46:48+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…"
ilumen88,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:46:46+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Manushahrukh1,"rt @rasheethe: excellent testimony of the international influence that atiku abubakar commands. for an atiku, as a private citizen of niger…",2023-01-06 23:45:40+00:00,0,,,,"Nigeria, kaduna",Atiku abubakar,True,unknown,atiku_pdp,"rt @user excellent testimony of the international influence that atiku abubakar commands. for an atiku, as a private citizen of niger…"
atiku_diaspora,"rt @frankekechukwu: atiku abubakar! together we stand divided we fall, one nation one future!! https://t.co/fzet8r6rub",2023-01-06 23:43:25+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user atiku abubakar! together we stand divided we fall, one nation one future!! http"
MahmudA76550916,"@atiku @officialpdpnig 1. what i believe to some people is lack of confidence and mind focused i can vote for atiku abubakar just because he is one of the political lead that established a university in the country,he invest table water faro that every nigerians use especially the travelers.",2023-01-06 23:43:05+00:00,0,,,,"Rigasa, Kaduna Nigeria ",Atiku abubakar,True,unknown,atiku_pdp,"@user @user 1. what i believe to some people is lack of confidence and mind focused i can vote for atiku abubakar just because he is one of the political lead that established a university in the country,he invest table water faro that every nigerians use especially the travelers."
AloSenator,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:40:59+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
BasharA38193472,"@atiku @officialpdpnig i am confident, &amp; it's oredy with you, and you are my choice, go ahead my next president of the federal republic of nigeria.
sin by wadatau madawakin gusau media, for atiku abubakar &amp; okowa 2023 insha allah",2023-01-06 23:40:30+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"@user @user i am confident, &amp; it's oredy with you, and you are my choice, go ahead my next president of the federal republic of nigeria.
sin by wadatau madawakin gusau media, for atiku abubakar &amp; okowa 2023 insha allah"
ChampionsofDem1,"rt @frankekechukwu: atiku abubakar! together we stand divided we fall, one nation one future!! https://t.co/fzet8r6rub",2023-01-06 23:40:14+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user atiku abubakar! together we stand divided we fall, one nation one future!! http"
robinson_osas,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:39:35+00:00,0,,,,"Surulere, Lagos ",Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Modibbo_sabiu,"rt @triplenetmedia: *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",2023-01-06 23:39:00+00:00,0,,,,Ukraine,Atiku abubakar,False,unknown,atiku_pdp,"rt @user *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…"
LawalSany,"rt @atiku: i felicitate the founder and chancellor of maryam abacha american university kano, prof abubakar gwarzo, who turns 44 today. htt…",2023-01-06 23:38:42+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user i felicitate the founder and chancellor of maryam abacha american university kano, prof abubakar gwarzo, who turns 44 today. htt…"
AkinbodePeterA1,"rt @wachorz: atiku is coming...

if you don't like atiku abubakar for other reasons, just say so, but stop hiding behind competence and sui…",2023-01-06 23:37:10+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user atiku is coming...

if you don't like atiku abubakar for other reasons, just say so, but stop hiding behind competence and sui…"
unityHQ1,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:36:29+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
InvesyCapital,"rt @ajenepeter: all the atikulated family u can dm me for sponsorship come one come all.

atiku abubakar the name that supercede north sout…",2023-01-06 23:35:35+00:00,0,,,,"Pune, India",Atiku abubakar,False,unknown,obi_labour,"rt @user all the atikulated family u can dm me for sponsorship come one come all.

atiku abubakar the name that supercede north sout…"
onyilacreme,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:35:03+00:00,0,,,,Nigeria,Atiku abubakar,True,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Mzwayne007,"rt @triplenetmedia: *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",2023-01-06 23:34:51+00:00,0,,,,"Port Harcourt, Nigeria",Atiku abubakar,True,rivers,atiku_pdp,"rt @user *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…"
Tundeafor,"rt @stfreakingkezy: 1. give me 2 reasons why asiwaju bola ahmed tinubu shouldn not president. 

2. give me 2 reasons why alhaji atiku abuba…",2023-01-06 23:34:16+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user 1. give me 2 reasons why asiwaju bola ahmed tinubu shouldn not president. 

2. give me 2 reasons why alhaji atiku abuba…"
Muuaazuu,rt @ait_online: every region in nigeria can find themselves in atiku abubakar - kola ologbodiyan #democracytoday https://t.co/xoummzlk46,2023-01-06 23:34:06+00:00,0,,,,"Yobe, Nigeria",Atiku abubakar,True,yobe,atiku_pdp,rt @user every region in nigeria can find themselves in atiku abubakar - kola ologbodiyan #democracytoday http
aniamalu_ebuka,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:32:31+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
Official_ABM_1,"rt @yola_twitta: adamawa state✅
gombe✅
bauchi✅
taraba✅
yobe✅
kano✅
kaduna✅
katsina✅
delta✅
edo✅
abuja ✅
sokoto✅

this states are states tha…",2023-01-06 23:30:18+00:00,0,,,,"Jimeta North-East, Nigeria",Atiku abubakar,True,unknown,,"rt @user adamawa state✅
gombe✅
bauchi✅
taraba✅
yobe✅
kano✅
kaduna✅
katsina✅
delta✅
edo✅
abuja ✅
sokoto✅

this states are states tha…"
juyi7,"#atikuokowa2023  for a selfless act of sponsoring a bill in 2003 by mrs titi atiku abubakar,the vap law and childs rights act was passed, #naptip is in existence protecting so many women and children. https://t.co/epe22u9jd6",2023-01-06 23:26:13+00:00,1,,,,nigeria,Atiku abubakar,True,unknown,atiku_pdp,"#atikuokowa2023  for a selfless act of sponsoring a bill in 2003 by mrs titi atiku abubakar,the vap law and childs rights act was passed, #naptip is in existence protecting so many women and children. http"
chukwumaazodo,"peter obi ran for the office of vice president under atiku abubakar and the pdp in 2019. was it divine providence that they lost the election? what was the plan if they had won? was he going to be another osinbanjo (quiet and weary of conflict) or outspoken?

just wondering.",2023-01-06 23:25:21+00:00,20,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,obi_labour,"peter obi ran for the office of vice president under atiku abubakar and the pdp in 2019. was it divine providence that they lost the election? what was the plan if they had won? was he going to be another osinbanjo (quiet and weary of conflict) or outspoken?

just wondering."
ezeh_john21,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:24:24+00:00,0,,,,Nigeria,Atiku abubakar,True,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Sotayoseun,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:23:59+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Lovelyhope201,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:21:42+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
1st_Chidi,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:21:41+00:00,0,,,,university of Nigeria,Atiku abubakar,True,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
TheKwaraVoice,"rt @tambuwalkawai: four gubernatorial aspirants of the apc in sokoto decamped to the @officialpdpnig,tambuwal is doing the lord’s work for…",2023-01-06 23:21:00+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,rt @user four gubernatorial aspirants of the apc in sokoto decamped to the @user is doing the lord’s work for…
kenedavies,"rt @triplenetmedia: *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",2023-01-06 23:20:05+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…"
Ibramdauda,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:19:29+00:00,0,,,,"Hamburg, Germany",Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
PolyHQAlerts,"🔔 new market: will atiku abubakar be elected as president of nigeria in the upcoming 2023 presidential election?
https://t.co/xavudmnnep",2023-01-06 23:18:47+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"🔔 new market: will atiku abubakar be elected as president of nigeria in the upcoming 2023 presidential election?
https://t.co/xavudmnnep"
Aloma_1,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:18:06+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
Abdull_leader,"rt @rasheethe: excellent testimony of the international influence that atiku abubakar commands. for an atiku, as a private citizen of niger…",2023-01-06 23:17:23+00:00,0,,,,✈️✈️ ,Atiku abubakar,False,unknown,atiku_pdp,"rt @user excellent testimony of the international influence that atiku abubakar commands. for an atiku, as a private citizen of niger…"
talk2santax,"rt @dokunojomo: north west
peter obi — 2%
atiku — 38%
bat — 30%

north central 
peter obi — 10%
atiku — 55%
bat — 30%

note, permutation ab…",2023-01-06 23:15:13+00:00,0,,,,"Abuja, Nigeria",Atiku abubakar,True,abuja,obi_labour,"rt @user north west
peter obi — 2%
atiku — 38%
bat — 30%

north central 
peter obi — 10%
atiku — 55%
bat — 30%

note, permutation ab…"
holaroluwar,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:14:35+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
i_adibemma,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:14:24+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Chief__Adam,"rt @officialpdpnig: feb. polls: pdp salutes oyo people over overwhelming support for atiku abubakar

the @officialpdpnig salutes the commit…",2023-01-06 23:13:08+00:00,0,,,,"Federal Capital Territory, Nig",Atiku abubakar,False,abuja,atiku_pdp,"rt @user feb. polls: pdp salutes oyo people over overwhelming support for atiku abubakar

the @user salutes the commit…"
Aondoakaajege,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:13:05+00:00,0,,,,"Abuja, Nigeria",Atiku abubakar,True,abuja,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
FranklinOjakov1,"rt @dokunojomo: 2023 presidential election permutation.

1. atiku abubakar - 17.6 million
2. bola tinubu - 13.3 million
3. peter obi - 8.7…",2023-01-06 23:12:54+00:00,0,,,,"Delta, Nigeria",Atiku abubakar,True,delta,obi_labour,"rt @user 2023 presidential election permutation.

1. atiku abubakar - 17.6 million
2. bola tinubu - 13.3 million
3. peter obi - 8.7…"
dammyjay,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:12:10+00:00,0,,,,Manitoba Canada,Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
OguzieJ,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:12:01+00:00,0,,,,Nearer to you ,Atiku abubakar,False,oyo,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Haskee001,"rt @observer_kay: january 6, 2023

press statement 

feb. polls: pdp salutes oyo people over overwhelming support for atiku abubakar

the p…",2023-01-06 23:11:01+00:00,0,,,,"Cotonuo,Dakar,Lome,Lagos,Abuja",Atiku abubakar,False,unknown,atiku_pdp,"rt @user january 6, 2023

press statement 

feb. polls: pdp salutes oyo people over overwhelming support for atiku abubakar

the p…"
AngodiClement,"@atiku @officialpdpnig abubakar atiku will win instantly g-5 governors support pdp, even the prodigal son returned, beg them, stoop to conquer, otherwise no show.without g-5, your victory is like a carmel passing through the eye of a needle.may god bless you sir.",2023-01-06 23:10:32+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"@user @user abubakar atiku will win instantly g-5 governors support pdp, even the prodigal son returned, beg them, stoop to conquer, otherwise no show.without g-5, your victory is like a carmel passing through the eye of a needle.may god bless you sir."
xenza00232716,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:09:27+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
AbdulwahabIsaw1,"rt @tambuwalkawai: four gubernatorial aspirants of the apc in sokoto decamped to the @officialpdpnig,tambuwal is doing the lord’s work for…",2023-01-06 23:08:55+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,rt @user four gubernatorial aspirants of the apc in sokoto decamped to the @user is doing the lord’s work for…
miraclmichael92,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:08:49+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
SamyIce_ace,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:07:49+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
PapaObserver,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:07:13+00:00,0,,,,Nigeria,Atiku abubakar,True,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
mahmoodbasheer3,"rt @wachorz: atiku is not desperate - he just knows he can solve our never-ending challenges

there is someone called peter. this is a mess…",2023-01-06 23:06:53+00:00,0,,,,Bauchi,Atiku abubakar,False,bauchi,obi_labour,"rt @user atiku is not desperate - he just knows he can solve our never-ending challenges

there is someone called peter. this is a mess…"
deepsolar,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:06:06+00:00,0,,,,Not sure,Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
AimakhedeRoland,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:04:00+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
DavidRex_E,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:03:52+00:00,0,,,,"Federal Capital Territory, Nigeria",Atiku abubakar,True,abuja,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
Vickz2018,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:03:07+00:00,0,,,,"Lagos, Nigeria",Atiku abubakar,True,lagos,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
ujahsongs,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:02:47+00:00,0,,,,"Abuja, Nigeria",Atiku abubakar,True,abuja,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
deekaachii,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:02:46+00:00,0,,,,"Wales, United Kingdom",Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
PatrickOmorodi6,"@exec_boss @dokunojomo 2023 presidential elections permutations
1.peter obi 15.6million 
2.bola tinubu 9.33million
3.atiku abubakar 8.1million 
4.others 3.4million",2023-01-06 23:02:13+00:00,10,,,,,Atiku abubakar,False,unknown,obi_labour,"@user @user 2023 presidential elections permutations
1.peter obi 15.6million 
2.bola tinubu 9.33million
3.atiku abubakar 8.1million 
4.others 3.4million"
tripdarlyn,"rt @officialpdpnig: feb. polls: pdp salutes oyo people over overwhelming support for atiku abubakar

the @officialpdpnig salutes the commit…",2023-01-06 23:01:57+00:00,0,,,,,Atiku abubakar,False,unknown,atiku_pdp,"rt @user feb. polls: pdp salutes oyo people over overwhelming support for atiku abubakar

the @user salutes the commit…"
YouthspireNG,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:01:16+00:00,0,,,,"Federal Capital Territory, Nig",Atiku abubakar,False,abuja,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
sigma_10_00am,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:00:48+00:00,0,,,,"Houston, TX, Nigeria",Atiku abubakar,True,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
LaurenrealG1,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 23:00:36+00:00,0,,,,"Abuja, Nigeria",Atiku abubakar,True,abuja,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
them_alone,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:00:01+00:00,0,,,,Lagos state,Atiku abubakar,False,lagos,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
lobonyinye,"rt @ikukuomac: igbos should use vice president to test waters - brymo 
i am the stepping stone to igbo presidency -
atiku abubakar
igbos ar…",2023-01-06 22:59:06+00:00,0,,,,Abuja,Atiku abubakar,False,abuja,atiku_pdp,"rt @user igbos should use vice president to test waters - brymo 
i am the stepping stone to igbo presidency -
atiku abubakar
igbos ar…"
mestareddy,"rt @triplenetmedia: *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…",2023-01-06 22:58:55+00:00,0,,,,"Whenever, Wherever",Atiku abubakar,False,unknown,atiku_pdp,"rt @user *senator abubakar atiku bagudu, con, governor kebbi state celebrates son who graduated with a first class, at the 17th…"
abuoma_agajelu,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:58:18+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
IGotTheApp,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 22:57:26+00:00,0,,,,,Atiku abubakar,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…"
realAkanyaCO,"rt @nonsoobidi: daniel bwala, @bwaladaniel was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…",2023-01-06 22:57:24+00:00,0,,,,"Anambra, Nigeria",Atiku abubakar,True,anambra,obi_labour,"rt @user daniel bwala, @user was in arise tv show this morning. 
mentioned atiku abubakar once
mentioned tinubu thrice
mentio…"
