user,tweet,date,likes,geo,coordinates,place,user_loc,query
aadaeze1,RT @CNWAOKOBIAJNR: At my Lounge Oak Ultimate in Abuja with the relentless and indefatigable Labour Party Chairman of Lagos State Comrade Ol…,2022-10-15 14:01:36+00:00,0,,,,,#Obidients
chucky2248,RT @decency_ukonu: Can you now compare what Obasanjo said about Atiku with the ongoing crisis in PDP? Is there any difference because of on…,2022-10-15 14:00:44+00:00,0,,,,nigeria,#Obidients
alwaysokereke,RT @NgLabour: @NgLabour after an Expanded NWC Meeting noted all the issues raised by #Obidients and Nigerians on the ObiDatti Presidential…,2022-10-15 14:00:37+00:00,0,,,,"Lagos, Nigeria",#Obidients
edumbano,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 14:00:26+00:00,0,,,,,#Obidients
king20223995331,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 14:00:03+00:00,0,,,,,#Obidients
Rebeccaoyinlola,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:59:33+00:00,0,,,,,#Obidients
BabyBoss89,"RT @abati1990: Young Nigerians aren’t online noisemakers, says Tacha 

#Nigeria #Chelsea #Seyi #Ambode #Reece #Oxlade #KizzDaniel #Kaduna #…",2022-10-15 13:59:22+00:00,0,,,,,#Obidients
DabesJr,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:59:20+00:00,0,,,,Japan 🇯🇵 ,#Obidients
DONBIYO,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:59:18+00:00,0,,,,Aso Rock,#Obidients
itssonjosh,"So as e be now shey we fit consider Rinu and Madam Aisha as upcoming #Obidients ni abi them be OBIdients wey dey on top fence ?

Well,I no send sha...wetin I sabi for sure say na...PETER OBI IS COMING 💯💪

#PeterObiForPresident2023 
#ObiDatti2023 https://t.co/cA0WZdjJvJ",2022-10-15 13:59:06+00:00,0,,,"Place(_api=<tweepy.api.API object at 0x11bd7fba8>, id='01eddd9d0dbec2c8', url='https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json', place_type='city', name='Ikeja', full_name='Ikeja, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11bd7fba8>, type='Polygon', coordinates=[[[3.198942, 6.4826762], [3.43719, 6.4826762], [3.43719, 6.6985461], [3.198942, 6.6985461]]]), attributes={})","Lagos,Nigeria",#Obidients
Nancy2Nnenna,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:58:58+00:00,0,,,,"Lagos, Nigeria",#Obidients
MaziClare,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:58:43+00:00,0,,,,,#Obidients
ifieminewton,RT @ebena107: @ifieminewton @FS_Yusuf_ and #OBIDIENTS please can we use our platforms to put more pressure on #Nigeriafloods hashtag and ra…,2022-10-15 13:58:41+00:00,0,,,,portharcourt ,#Obidients
chuqxie,"LET US FOCUS
LET US FOCUS
LET US FOCUS
LET US FOCUS
LET US FOCUS
LET US FOCUS
LET US FOCUS
#OBIDIENTS
#OBIDIENTS
#OBIDIENTS
FOCUS
FOCUS
AVOID ARGUMENT
NIGERIA, 
LEAVE MANIFESTOS FOR ONCE
FOCUS ON CHARACTER, TOO MUCH MANIFESTOS BROUGHT US HERE.
LET'S FOCUS ON CHARACTER FOR  ONCE",2022-10-15 13:56:36+00:00,0,,,,"Port Harcourt, Nigeria",#Obidients
ndexondeck,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:56:04+00:00,0,,,,,#Obidients
DarkManR1,"RT @ronaldnzimora: The #ObiDatti first campaign will hold in Lafia, Nasarawa State on the 18th of October; in 3 days time.

That is what #O…",2022-10-15 13:54:57+00:00,0,,,,Earth,#Obidients
belive_147,"RT @BigChiefDamian: This is the core base of Tinubu’s support in the South West. Threaten #Obidients during the day, drink garri in the aft…",2022-10-15 13:54:53+00:00,0,,,,FC Barcelona 💙❤️,#Obidients
Mr_Ubaka,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:54:39+00:00,0,,,,,#Obidients
belive_147,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:54:32+00:00,0,,,,FC Barcelona 💙❤️,#Obidients
Metabrow,"RT @ebonyspret: Lagos, if it matters to you then it matters to him👇
VOTE GBADEBO RHODES VIVOUR. With GRV as the Executive Governor of Lagos…",2022-10-15 13:53:57+00:00,0,,,,"Lagos, Nigeria",#Obidients
duke_egesilva,RT @Keisha_Lakish: Good night my dearly beloved Nigerians &amp; #obidients all over the world .I'm told this is the President of Gabon pls dont…,2022-10-15 13:53:52+00:00,0,,,,"KAURA ULTRA MODERN  MKT,  ABJ",#Obidients
NaijaSir,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:53:37+00:00,0,,,,earth,#Obidients
ChiomaP2,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:52:25+00:00,0,,,,,#Obidients
LPNigCampaign,"Dear Obidients

Do not allow anyone pressure you into thinking that demanding for prudence, efficiency, capacity &amp; integrity in governance is not legitimate. Our aspiration is noble &amp; worthy of all the effort. We continue to push.

#Obidients
#ObiDatti2023
#PeterObi4President2023 https://t.co/IbrkdRS3do",2022-10-15 13:51:50+00:00,0,,,,"No. 2 IBM Haruna Street, Utako",#Obidients
AdebayoGlover,"@Letter_to_Jack @PeterObi I no blame you, na Rinu dey carry #OBIdients trabaye 😩😩😩",2022-10-15 13:51:49+00:00,0,,,,Lagos,#Obidients
Akpatony007,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:51:21+00:00,0,,,,Cross River,#Obidients
UcheFeelz,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:50:45+00:00,0,,,,Earth ,#Obidients
peteredem9,"RT @iamchrisani: #obidients Roll call 

Have you started campaign in your wards?

What are you doing to senitize people in your community(b…",2022-10-15 13:49:53+00:00,0,,,,Nigeria,#Obidients
peteronah3,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:49:11+00:00,0,,,,,#Obidients
papashegz,"@Qdpaper2 Rinu to #Obidients after she didn't make the Oga Obi's list. 😅😅😅

Egocentric self-serving dwarf oshi.

Obidiots in the EROSION https://t.co/v530hWlSXZ",2022-10-15 13:48:35+00:00,2,,,,"Lagos, Nigeria",#Obidients
SureGT,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:47:36+00:00,0,,,,,#Obidients
Peculiarolar88,"Dear #Obidients

Everybody you fight is not your enemy and everybody that helps you is not your friend.

If you’re struggling, that means you’re progressing.

When the Plan fails change the Plan not the Goal.

#ObiDatti2023 https://t.co/79iLeb6aki",2022-10-15 13:47:18+00:00,0,,,,"Lagos, Nigeria",#Obidients
Specialed001,RT @Dawa911: I usually tell my #OBIDIENTS grassroots supporters no political appointment will make musa run to Abuja and stay rather I leav…,2022-10-15 13:47:07+00:00,0,,,,"Lagos, Nigeria",#Obidients
Mario_Sneh,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:46:37+00:00,0,,,,Enugu,#Obidients
patrickejike11,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:45:53+00:00,0,,,,,#Obidients
awilalahot,#obidients of today are like the #isrealite who called out Moses in exodus 2:11-22 who tried to broker peace amongst their infighting and bring them redemption.,2022-10-15 13:45:21+00:00,0,,,,Your belly button.,#Obidients
nonsojaphet,"RT @iamchrisani: #obidients Roll call 

Have you started campaign in your wards?

What are you doing to senitize people in your community(b…",2022-10-15 13:45:17+00:00,0,,,,"Alamala, Nigeria",#Obidients
johnteey,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:45:14+00:00,0,,,,thegraceapp@gmail.com,#Obidients
davsess,RT @Keisha_Lakish: Good night my dearly beloved Nigerians &amp; #obidients all over the world .I'm told this is the President of Gabon pls dont…,2022-10-15 13:45:05+00:00,0,,,,"Ibadan, Nigeria",#Obidients
UdochukwuNwaogu,"RT @BigChiefDamian: This is the core base of Tinubu’s support in the South West. Threaten #Obidients during the day, drink garri in the aft…",2022-10-15 13:44:28+00:00,0,,,,Lagos,#Obidients
Nk886O,"My very own darling Obident family.❤️💕

While it's perfectly normal and OK for members of a family to disagree on common issues based on  differences in opinions, please can we not lose focus on the goal? @PeterObi, 
#Obidients, @SavvyRinu @OmarxxCastro @Nkemchor_ @n6oflife6",2022-10-15 13:43:40+00:00,1,,,,,#Obidients
spicykelechi,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:43:22+00:00,0,,,,Doha,#Obidients
EzomsIyke,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:43:04+00:00,0,,,,,#Obidients
awilalahot,@MarkOsuchukwu Don't blame the mentally enslaved lot's... doing like the #isrealites in slavery when moses killed a security humiliating his brothers and trying to make peace amongst yet the #obidients at that time rebelled him. Exodus 2:11-22!.,2022-10-15 13:42:48+00:00,0,,,,Your belly button.,#Obidients
anadooarems,"@BarristerJuliet Remember I said you will win but you must play your part by making #Obidients know about your candidacy, shouldn't be too difficult a task.",2022-10-15 13:42:25+00:00,0,,,,"Abuja, Nigeria 🇳🇬 ",#Obidients
ndubuisi001_A,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:42:17+00:00,0,,,,"Abuja, Nigeria",#Obidients
Allenutd_,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:42:14+00:00,0,,,,Nigeria,#Obidients
Yinkatola1212,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:42:05+00:00,0,,,,,#Obidients
MarkCHIKA2,"RT @SirCamelot22: So people that want justice in Nigeria, wants Nnamdi Kanu to remain in DSS custody.... Because they have one illusion lik…",2022-10-15 13:41:42+00:00,0,,,,Czech Republic,#Obidients
BoloebiByron,RT @decency_ukonu: Can you now compare what Obasanjo said about Atiku with the ongoing crisis in PDP? Is there any difference because of on…,2022-10-15 13:41:28+00:00,0,,,,"Sagbama, Nigeria",#Obidients
chukumekso,"RT @TSA_Connecticu: We're not controlling this man, we only cry and as a good leader he is, he listened to his people.
We will continue to…",2022-10-15 13:41:08+00:00,0,,,,My Mind,#Obidients
ChiofCanada_ijn,"RT @EmekaAmakeze: If the inclusion of Gen Enenche in the LP PCC was deliberate, it yielded results. It was a master stroke. Those who said…",2022-10-15 13:41:01+00:00,0,,,,Wherever there’s money,#Obidients
OkezieKevin,"RT @SirCamelot22: So people that want justice in Nigeria, wants Nnamdi Kanu to remain in DSS custody.... Because they have one illusion lik…",2022-10-15 13:40:41+00:00,0,,,,,#Obidients
Yejideolu,RT @Wariboempire: It’s my birthday #OBIDIENTS celebrate with me. https://t.co/bjecX7ttIH,2022-10-15 13:40:36+00:00,0,,,,"Lagos, Nigeria",#Obidients
ShardedCybot,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:39:42+00:00,0,,,,Metaverse,#Obidients
Nedifeora,"#OBIDIENTS ...

The #CourageToDare!!! 

And to #TakeBackNaija from the 
#Kleptomaniacs, Cankerworms, Parasites, Destroyers of the Economy and the Naira! 

SALUTE!!! https://t.co/mYQzH2YvEZ",2022-10-15 13:39:24+00:00,0,,,,CloseBy,#Obidients
Aries_fourteen,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:39:24+00:00,0,,,,,#Obidients
obacruise,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:39:11+00:00,0,,,,"Island, France",#Obidients
prosper529,RT @GuardianNigeria: Nigeria's next presidential election has shifted from the usual two-horse race following the emergence of a 'Third For…,2022-10-15 13:39:08+00:00,0,,,,,#Obidients
diencoglobal,RT @Dawa911: I usually tell my #OBIDIENTS grassroots supporters no political appointment will make musa run to Abuja and stay rather I leav…,2022-10-15 13:38:59+00:00,0,,,,United States,#Obidients
craph001,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:38:53+00:00,0,,,,outside ,#Obidients
fabulosArmie,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:38:29+00:00,0,,,,Nigeria,#Obidients
sirgodsgem,RT @Keisha_Lakish: Hey #Obidients found this very interesting You are disruptors of the status quo that's why they are so afraid ...The 3rd…,2022-10-15 13:37:29+00:00,0,,,,,#Obidients
FelixNweke,"RT @ronaldnzimora: The #ObiDatti first campaign will hold in Lafia, Nasarawa State on the 18th of October; in 3 days time.

That is what #O…",2022-10-15 13:37:10+00:00,0,,,,Nigeria,#Obidients
ChiffDozzy,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:36:47+00:00,0,,,,"Lagos, Nigeria",#Obidients
nwaegbe_nkem,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:36:40+00:00,0,,,,,#Obidients
emmchog,#Obidients See Wike and his fantastic 4 are up to something. I wonder what they will be cooking in Spain. I hope it completely bring PDP to her kneels. https://t.co/EZKQqvgw9n,2022-10-15 13:36:27+00:00,0,,,,In His Presence ,#Obidients
awilalahot,@ENIBOY It is still the #obidients saying it. I still stand on what actually these obidients are! Anywhere bele face.,2022-10-15 13:36:16+00:00,0,,,,Your belly button.,#Obidients
Captain83799263,RT @bakwomildred1: Monkeys don't advise their young ones to be careful on trees - they just remind them of the distance to the ground. -Afr…,2022-10-15 13:36:14+00:00,0,,,,"Chevron Oil Field,Warri.",#Obidients
ikennanwaejike1,"RT @Spotlight_Abby: Buba Galadima is wailing right now on Arise TV, that the media now behaves like Kwankwaso and the NNPP no longer exist.…",2022-10-15 13:36:12+00:00,0,,,,,#Obidients
SimoncoleB,RT @decency_ukonu: Can you now compare what Obasanjo said about Atiku with the ongoing crisis in PDP? Is there any difference because of on…,2022-10-15 13:36:09+00:00,0,,,,"Montréal, Québec and 9ja",#Obidients
OnlineGuru_,"Let’s not follow @PeterObi blindly and forget to ask the necessary questions so we wont fall in thesame trap we fell into 7years ago

Lets stop attacking each other dont give our enemies reason to mock us!

Obidident Forever!!
#Obidatti023 #PeterObiForPresident2023 #Obidients",2022-10-15 13:35:36+00:00,1,,,,"Ikotun, Nigeria",#Obidients
celestineray,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:35:30+00:00,0,,,,Lagos,#Obidients
endsarsbot_,RT @barthndulue: Dear #Obidients asking @EnenchejohnEne1 to categorically condemn the alleged #Nigeria &amp; #Lagos State Govts' role at #Lekki…,2022-10-15 13:34:25+00:00,0,,,,World,#Obidients
megachilink,"RT @ronaldnzimora: The #ObiDatti first campaign will hold in Lafia, Nasarawa State on the 18th of October; in 3 days time.

That is what #O…",2022-10-15 13:34:10+00:00,0,,,,,#Obidients
Obiageriaku1,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:34:03+00:00,0,,,,South Korea with Choi woo shik,#Obidients
chigozienwogu,RT @decency_ukonu: Can you now compare what Obasanjo said about Atiku with the ongoing crisis in PDP? Is there any difference because of on…,2022-10-15 13:33:43+00:00,0,,,,"Hyattsville, MD",#Obidients
Specialed001,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:33:29+00:00,0,,,,"Lagos, Nigeria",#Obidients
HelenAlfredi,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:33:28+00:00,0,,,,Lagos,#Obidients
ONUGOD1,"RT @SirCamelot22: So people that want justice in Nigeria, wants Nnamdi Kanu to remain in DSS custody.... Because they have one illusion lik…",2022-10-15 13:33:11+00:00,0,,,,"Ebonyi, Nigeria",#Obidients
chisylvie,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:33:05+00:00,0,,,,"Limerick, Ireland",#Obidients
Glykeviz,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:32:47+00:00,0,,,,"go straight, turn right. There",#Obidients
JackObinyan,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:32:40+00:00,0,,,,"Benin-City, Nigeria",#Obidients
Da_caresser,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:32:38+00:00,0,,,,Everywhere,#Obidients
the_fisherman11,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:32:25+00:00,0,,,,Nigeria,#Obidients
Earlmustapha,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:32:10+00:00,0,,,,Africa,#Obidients
ifesinachii042,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:31:19+00:00,0,,,,,#Obidients
Moreish7,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:31:10+00:00,0,,,,"Lagos, Nigeria",#Obidients
oriyeh,"RT @ronaldnzimora: The #ObiDatti first campaign will hold in Lafia, Nasarawa State on the 18th of October; in 3 days time.

That is what #O…",2022-10-15 13:30:41+00:00,0,,,,Nigeria,#Obidients
real_3my,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:30:06+00:00,0,,,,"Federal Capital Territory, Nig",#Obidients
IczyIni,"RT @anthony_akpo: Peter Obi has stated how he is going to tackle insecurity several times, stop all this unnecessary questions. I personall…",2022-10-15 13:30:05+00:00,0,,,,Uyo,#Obidients
Ekwulu,"The Shameless APC has moved from copying the #Obidients rally to now copying Mr @PeterObi s promise of moving the economy from consumption to production.
🤡🤡🤡 https://t.co/TLixAv09jk",2022-10-15 13:29:57+00:00,2,,,,,#Obidients
Fadafather,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:29:40+00:00,0,,,,,#Obidients
dawndara,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:28:51+00:00,0,,,,"Abuja, Nigeria",#Obidients
Iphacy,RT @BigChiefDamian: Look at the individuals threatening #Obidients. This is why I encourage people not to exchange words with them and keep…,2022-10-15 13:28:42+00:00,0,,,,On a flight to Success,#Obidients
Parociapropert2,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:28:18+00:00,0,,,,"Lagos, Nigeria",#Obidients
HEATHEN_STONER,"RT @Dawa911: Musa is not a magician but has done wonders for another Fulani Community by just fixing the long faulty borehole. 
I thank #OB…",2022-10-15 13:28:09+00:00,0,,,,"Federal Capital Territory, Nig",#Obidients
